;signal_id;id_measurement;phase;target;number_of_peaks_p2;number_of_peaks_p3;number_of_peaks_p4;mean_width_of_peaks_p2;mean_width_of_peaks_p4;mean_width_of_peaks_p3;mean_width_of_peaks_overall;max_width_of_peaks_p2;max_width_of_peaks_p3;max_width_of_peaks_p4;max_width_of_peaks_overall;min_width_of_peaks_p2;min_width_of_peaks_p4;min_width_of_peaks_p3;min_width_of_peaks_overall;mean_height_of_peaks_p2;mean_height_of_peaks_p4;mean_height_of_peaks_p3;max_height_of_peaks_p2;max_height_of_peaks_p4;max_height_of_peaks_p3;min_height_of_peaks_p2;min_height_of_peaks_p4;min_height_of_peaks_p3;sum_spectrum_p1;max_spectrum_p1;mean_spectrum_p1;max_freq_spectrum_p1;sum_spectrum_p2;max_spectrum_p2;mean_spectrum_p2;max_freq_spectrum_p2;sum_spectrum_p3;max_spectrum_p3;mean_spectrum_p3;max_freq_spectrum_p3;sum_spectrum_p4;max_spectrum_p4;mean_spectrum_p4;max_freq_spectrum_p4
436;436;145;1;1;24.0;3.0;12.0;0.00019897127116861715;0.0002642660897901117;0.0010738677241921629;0.00047319285814674615;0.0015545143475030375;0.0003411845542448311;0.009891330495547463;0.009891330495547463;7.0982753658609e-08;0.0002236014735081917;3.829785832494963e-08;3.829785832494963e-08;22.58572492735388;11.10996889330388;30.235625693582154;63.50559720280832;12.463959699517924;121.30277807181443;10.341173060047845;10.327087174291387;10.040395155883843;5.508928552444559e-06;1.2494920156314038e-06;1.7215401726389246e-07;2812500.0;1.379792138322955e-06;4.926304200125742e-07;4.3118504322592344e-08;9687500.0;2.0168188257230213e-06;7.286657250915596e-07;6.302558830384442e-08;11875000.0;1.6386755987696233e-06;6.788029054405342e-07;5.120861246155073e-08;17500000.0
437;437;145;2;1;20.0;1.0;12.0;0.0011348153911554626;0.006666487484865834;0.00021176551054399097;0.00096678731619706;0.009891267779435813;0.006666487484865834;0.0006226895549559268;0.009891267779435813;3.90979894073098e-08;0.006666487484865834;4.202691423415672e-08;3.90979894073098e-08;26.18940735918103;18.37265413968617;28.40735861043227;101.41699623181944;18.37265413968617;112.46860489105725;10.01964412036275;18.37265413968617;10.131155714905692;4.375374373921659e-06;1.096172923098493e-06;1.3673044918505184e-07;2812500.0;7.004467192928132e-07;2.807445014241239e-07;2.1888959977900413e-08;9687500.0;1.8260118395119207e-06;6.179561182761972e-07;5.706286998474752e-08;11875000.0;3.0876612981955986e-06;1.3844397699358524e-06;9.648941556861246e-08;17500000.0
438;438;146;0;0;7.0;11.0;18.0;0.00038027216130598487;0.001176580122682533;0.0006487159644124276;0.0007578103843909294;0.0009422710578501996;0.006149144782385092;0.007003991891407793;0.007003991891407793;3.550180992751848e-08;4.784540461841971e-08;4.1253918674192394e-08;3.550180992751848e-08;14.990601350094193;15.379578394768616;16.48679514191319;28.389716858548198;28.352562305718116;30.869920875644432;10.186948115917316;10.521488883278474;10.102829824418418;1.1341697927491623e-06;1.4800563974404213e-07;3.544280602341132e-08;3750000.0;7.952332907734672e-07;3.4046539099108486e-07;2.485104033667085e-08;9531250.0;4.909376798423182e-07;8.963893805002954e-08;1.5341802495072443e-08;14843750.0;7.646240192116238e-07;2.097362425956817e-07;2.3894500600363244e-08;15000000.0
439;439;146;1;0;3.0;0.0;1.0;0.002948234505239531;0.0;0.0006391430788096389;0.002370961648632058;0.007521217266881646;0.0;0.0006391430788096389;0.007521217266881646;9.621684178638898e-05;0.0;0.0006391430788096389;9.621684178638898e-05;12.427392402122614;0.0;10.75899211718681;13.535574667801479;0.0;10.75899211718681;10.636795917747294;0.0;10.75899211718681;1.1996216926490888e-06;1.4679487492230692e-07;3.7488177895284025e-08;3750000.0;9.11147935767076e-07;3.967068096244475e-07;2.8473372992721124e-08;9531250.0;4.2618555085027765e-07;9.992551497362001e-08;1.3318298464071177e-08;14843750.0;7.050795716168068e-07;2.4955025423878396e-07;2.2033736613025212e-08;15000000.0
440;440;146;2;0;6.0;12.0;13.0;0.0005587792846784797;0.0007655524562137227;0.0005869563448558027;0.0006506366988955157;0.0019319448563163955;0.006149093634922544;0.003685894597006912;0.006149093634922544;4.4909960480435986e-08;4.057053918077145e-08;4.373722512682434e-08;4.057053918077145e-08;18.680550430026116;17.671481310210396;16.80446368447064;40.54536800457768;33.73616354120396;28.005773619572082;10.579105198415753;10.098055389815435;10.374149303966892;1.3621261132357176e-06;1.9154346375671594e-07;4.2566441038616176e-08;3750000.0;5.160705995876924e-07;1.3447413493850036e-07;1.6127206237115388e-08;9531250.0;4.823027097700106e-07;1.196590631025174e-07;1.507195968031283e-08;14843750.0;8.51985305416747e-07;2.6884615067501727e-07;2.6624540794273344e-08;15000000.0
441;441;147;0;0;108.0;51.0;102.0;3.826380637861877e-05;8.739606725010246e-05;4.72624277223529e-05;5.138106569473582e-05;0.0003223479590444811;0.0005553815390494652;0.00044424840543764;0.0005553815390494652;1.1571200782040251e-06;1.4528477836909588e-06;1.5242198628140613e-06;1.1571200782040251e-06;11.181608602216208;11.364365829338242;11.238535334610654;15.93146720997778;15.256804492790824;14.700581069079144;10.006758998270072;10.041363232378847;10.007219361993435;2.9985680157551542e-05;6.442079666157952e-06;9.370525049234857e-07;468750.0;1.918569796544034e-05;3.6579194784280844e-06;5.995530614200106e-07;9687500.0;1.0724290859798202e-06;4.545996432625543e-07;3.351340893686938e-08;11718750.0;3.567406849924737e-07;2.8361570869606112e-08;1.1148146406014803e-08;15625000.0
442;442;147;1;0;5.0;3.0;5.0;0.00033613617953272794;0.0009443926921641245;0.00014602041871170803;0.0004033816205934272;0.0006150820762140399;0.0019998844323552358;0.00028151220751834917;0.0019998844323552358;0.00019062671495043615;5.746052109141165e-05;4.0622514703619527e-05;4.0622514703619527e-05;10.859905013596197;10.54014996695205;10.459364599932577;12.383150924035778;11.261308478170733;10.72589443614551;10.103777703190303;10.077866891761513;10.085967037827734;2.1142146579222754e-05;3.950681275455281e-06;6.60692080600711e-07;468750.0;2.7503188903210685e-05;8.739110853639431e-06;8.594746532253339e-07;9687500.0;1.0497116136320983e-06;3.8879255725987605e-07;3.280348792600307e-08;11718750.0;3.3366706020387937e-07;2.1729498200784292e-08;1.042709563137123e-08;15625000.0
443;443;147;2;0;1.0;0.0;0.0;0.0006606806731549972;0.0;0.0;0.0006606806731549972;0.0006606806731549972;0.0;0.0;0.0006606806731549972;0.0006606806731549972;0.0;0.0;0.0006606806731549972;10.414250704479652;0.0;0.0;10.414250704479652;0.0;0.0;10.414250704479652;0.0;0.0;1.2870129467046354e-05;2.30999967243406e-06;4.0219154584519856e-07;468750.0;2.3709899323876016e-05;6.953621777938679e-06;7.409343538711255e-07;9687500.0;1.078340460480831e-06;4.6235544459705125e-07;3.369813939002597e-08;11718750.0;3.3151064826597576e-07;2.0676402812114247e-08;1.0359707758311743e-08;15625000.0
444;444;148;0;0;8.0;60.0;0.0;0.0023248445857240252;0.00024463428532880375;0.0;0.0004893649089047121;0.0060667538816518134;0.005398836067723934;0.0;0.0060667538816518134;9.901424656753079e-07;4.0385699382750315e-08;0.0;4.0385699382750315e-08;23.639308707607732;31.23978397912385;0.0;72.34206875258415;136.65569310891186;0.0;10.863840513001469;10.16799924801268;0.0;2.023536353590316e-06;2.271471117865076e-07;6.323551104969738e-08;1093750.0;1.0136355967915733e-06;3.809822430866916e-07;3.167611239973667e-08;5781250.0;5.933945885772118e-07;3.899138789620338e-08;1.854358089303787e-08;11718750.0;1.1597961702136672e-06;6.274262887018267e-08;3.62436303191771e-08;17343750.0
445;445;148;1;0;2.0;39.0;0.0;0.0034582437395208;0.0003422647342718181;0.0;0.0004942637101376221;0.006916281930861598;0.00396721881988952;0.0;0.006916281930861598;2.0554818000236992e-07;1.775212325504981e-07;0.0;1.775212325504981e-07;23.717241550888385;23.466528622474844;0.0;33.25243816384325;91.90015050134335;0.0;14.182044937933519;10.024039275797051;0.0;2.1461351025209296e-06;2.41151468571843e-07;6.706672195377905e-08;1093750.0;9.964245464288979e-07;2.7964421178694465e-07;3.113826707590306e-08;5781250.0;3.2905484204093227e-07;2.5766935252136136e-08;1.0282963813779133e-08;11718750.0;3.393496399439755e-07;1.577613240044684e-08;1.0604676248249234e-08;19687500.0
446;446;148;2;0;6.0;62.0;0.0;0.0008042913982668492;0.00031177962608882834;0.0;0.0003552365471633596;0.003970301730402243;0.008015088701130322;0.0;0.008015088701130322;4.144254261191236e-08;3.763835862191627e-08;0.0;3.763835862191627e-08;36.475637948596486;31.93072914382733;0.0;118.82865556074732;186.66383086542913;0.0;12.241342117247898;10.274812911690962;0.0;2.4375708562729415e-06;2.403856740329502e-07;7.617408925852942e-08;1093750.0;8.625071359347203e-07;2.7718064643522666e-07;2.695334799796001e-08;5781250.0;7.113565061445115e-07;4.1873494893707175e-08;2.2229890817015985e-08;14843750.0;1.32907155148132e-06;6.151377363039501e-08;4.153348598379125e-08;19687500.0
447;447;149;0;0;9.0;5.0;7.0;0.0020898303981551035;0.0007315707679523344;0.0006401192235546893;0.001283198189906687;0.006292270661961559;0.0027286914796642594;0.0024085664717521608;0.006292270661961559;3.830375758843729e-08;3.33352386354818e-08;4.5691523826099e-08;3.33352386354818e-08;37.16162631478711;32.30294888025209;30.928700121350094;84.19579192779796;56.19349256630761;55.105643336278305;14.506849641321677;19.23380623480326;11.626811322482574;6.72166379445116e-06;2.5800236471695825e-06;2.1005199357659876e-07;468750.0;2.7549631909096206e-07;1.243634262237947e-08;8.609259971592564e-09;7031250.0;1.3678817367690499e-06;3.607115388604143e-07;4.274630427403281e-08;13437500.0;9.3038452178007e-06;4.4176435949339066e-06;2.9074516305627185e-07;15156250.0
448;448;149;1;0;13.0;4.0;13.0;0.0006212496480073036;0.0011511429654512948;0.0010020957181185476;0.0008569353873813749;0.002202168003406268;0.0027286922796477637;0.005280221065798444;0.005280221065798444;9.306237873606733e-08;3.1107949010038283e-07;6.694693055178505e-08;6.694693055178505e-08;46.83845974254085;27.52034064443614;40.01119999328145;90.68037022623024;55.08985323012129;96.21674126042006;11.008940073304727;10.559964038132776;11.014464813165153;5.314232566888677e-06;2.0350100840005325e-06;1.6606976771527115e-07;468750.0;5.592504521700903e-07;3.230329070902371e-08;1.747657663031532e-08;9062500.0;9.12250129658787e-07;1.7154050624412776e-07;2.8507816551837095e-08;13437500.0;4.558135970000876e-06;2.2648409867542796e-06;1.4244174906252738e-07;15156250.0
449;449;149;2;0;10.0;4.0;11.0;0.0003250251162572701;0.002193712253177937;0.0005406957948847499;0.0007189101567606678;0.0007535053483371433;0.003147492423750766;0.0031810223690788174;0.0031810223690788174;4.560369140672265e-08;0.001279416986616535;4.385122476087418e-08;4.385122476087418e-08;34.77415220620156;31.32092952753883;28.75888014890402;50.177604555396584;40.41956505371275;52.7563085511845;11.6130643975366;23.159732648247783;11.644863285940984;2.5242893570975866e-06;9.750064009494963e-07;7.888404240929958e-08;468750.0;2.3516754765751102e-07;1.075665778671464e-08;7.3489858642972195e-09;7031250.0;7.274004474311369e-07;1.1371603392262841e-07;2.2731263982223027e-08;13593750.0;4.955937129125232e-06;2.147796749341069e-06;1.548730352851635e-07;15156250.0
450;450;150;0;0;12.0;8.0;31.0;0.001191597152300587;0.0015078693816473004;0.0002299321768557674;0.0006566670267316517;0.007483770227375737;0.0036421735603035924;0.0015242368672060257;0.007483770227375737;3.368774424190633e-07;3.980603858508402e-08;4.142852188670077e-08;3.980603858508402e-08;45.18386181336962;24.68051327202558;44.38053511138933;164.5213993234845;89.86458655020238;212.04863581548528;10.147565414183985;10.293930100294869;10.100912782808976;1.1345331586198881e-05;3.7520330806728452e-06;3.5454161206871504e-07;468750.0;3.152811416384793e-07;1.5699315625283816e-08;9.852535676202478e-09;9531250.0;1.3437113466352457e-06;1.0890367718729976e-07;4.199097958235143e-08;14843750.0;1.8385578641755274e-06;1.0676527040232031e-07;5.745493325548523e-08;18437500.0
451;451;150;1;0;22.0;11.0;35.0;0.0005844428282414937;0.0005938160287537127;0.0005564673799866273;0.000571559953487289;0.001894758818476321;0.002394191436263111;0.015225692989991792;0.015225692989991792;8.480403162830043e-08;6.455691437004134e-08;7.218345699366182e-08;6.455691437004134e-08;20.617406192890936;17.75197924981987;37.78201579121798;59.920098521526256;42.820591343104745;221.23721055464125;10.30341039590514;10.386652256980444;10.38857436523953;8.292914571939036e-06;2.561373094067676e-06;2.591535803730949e-07;468750.0;6.871563300592243e-07;4.179493728884154e-08;2.147363531435076e-08;9375000.0;1.0907413070526673e-06;7.18001800237289e-08;3.408566584539585e-08;14062500.0;7.941131912048149e-07;5.722770168858915e-08;2.4816037225150467e-08;15312500.0
452;452;150;2;0;9.0;5.0;31.0;0.0005391957674204309;0.0010945062694298366;0.00010188162596346473;0.0002996360813066771;0.0011246191459000868;0.0038412946803993925;0.0008507429423819296;0.0038412946803993925;4.7103830800915605e-08;1.1806611778301885e-07;4.154289576399606e-08;4.154289576399606e-08;36.6771291987738;28.11040265614318;39.02787513276467;85.61875144361099;65.93401003668089;152.2387505857525;10.707391248159105;11.52913478899892;10.155921129105346;4.84361180497217e-06;1.5009377420938108e-06;1.513628689053803e-07;468750.0;3.5485348348629486e-07;1.6952135695191828e-08;1.1089171358946714e-08;9375000.0;6.865445811854443e-07;6.20315105948066e-08;2.1454518162045133e-08;14218750.0;1.3176180573282181e-06;1.0754222756759191e-07;4.1175564291506817e-08;17968750.0
453;453;151;0;0;8.0;10.0;7.0;0.0012758402346834884;0.00033818153535162594;0.0005164517945946418;0.0006881479917258664;0.009871920215601094;0.0028490892723858053;0.0033343442478277227;0.009871920215601094;3.4594211294921116e-05;3.3165380834396637e-05;3.4933935183868745e-05;3.3165380834396637e-05;14.590609462663936;12.087847300923704;14.280738307228132;21.61338534785267;14.610344634372733;22.996251777392544;10.392237560323984;10.653530804288991;10.918264055438605;8.702242666913662e-06;3.4410929856676375e-06;2.7194508334105194e-07;0.0;4.024853296868969e-06;1.6484860907439725e-06;1.2577666552715527e-07;9687500.0;2.074118583550444e-07;8.713445964758648e-09;6.481620573595137e-09;10000000.0;2.4890420036172145e-07;1.139920069448408e-08;7.778256261303795e-09;15781250.0
454;454;151;1;0;15.0;11.0;10.0;9.01568738423873e-05;6.490777148656701e-05;0.0003261571215484198;0.00014799749470756235;0.00034533282175439815;0.00019104513802409057;0.002931145515801979;0.002931145515801979;2.8333324711526803e-05;3.3301333183853424e-05;2.320692267889681e-05;2.320692267889681e-05;12.298932971711316;13.720240974016393;12.236419295073086;16.55760310450532;17.41657801232172;15.402166712351569;10.289165919537156;10.064441796438537;10.27078727340146;7.397065928671509e-06;2.814931349348626e-06;2.3115831027098466e-07;0.0;1.8040423128695693e-06;3.687925982376328e-07;5.637632227717404e-08;9687500.0;2.007651573876501e-07;6.745745295688721e-09;6.273911168364066e-09;14531250.0;2.2975105196110235e-07;7.907785537497602e-09;7.179720373784448e-09;18593750.0
455;455;151;2;0;7.0;3.0;7.0;0.0009804215597942194;0.0010376181016815123;3.881556142127125e-05;0.0006027949502089983;0.006597235335634111;0.0030418308913209855;4.609584887146484e-05;0.006597235335634111;3.793006144689134e-05;3.536399526598543e-05;3.348640982552606e-05;3.348640982552606e-05;13.57654600701783;13.08119315360912;12.933798891683656;15.758628378845044;14.952098104136514;14.450705290788173;11.172546240096999;10.80224495939834;10.95486326300994;3.6300375541031826e-06;1.0836483852472156e-06;1.1343867356572446e-07;0.0;7.712282013017102e-07;1.477589108844768e-07;2.4100881290678444e-08;7187500.0;2.0118611132602382e-07;6.784456996200561e-09;6.287065978938244e-09;14843750.0;2.5267274850193644e-07;1.1497430563167654e-08;7.896023390685514e-09;16406250.0
456;456;152;0;1;165.0;193.0;168.0;4.197001801262096e-05;8.392186830364876e-05;7.551420730304351e-05;6.807673076349425e-05;0.0016529056121807196;0.003798093739753918;0.0011996418225289469;0.003798093739753918;3.830375758843729e-08;3.625610989402048e-08;3.620039102679584e-08;3.620039102679584e-08;57.83421425858635;46.34326967416313;59.00711182566262;267.3401951723021;276.81171487244484;268.3125089121278;10.087806331199094;10.028895605679875;10.335458022781676;2.735804082476534e-05;2.8458725864766166e-06;8.549387757739169e-07;0.0;6.045208465366159e-06;2.774573601982411e-07;1.8891276454269246e-07;8906250.0;3.355687658768147e-05;4.172127319179708e-06;1.048652393365046e-06;13281250.0;6.453000969486311e-05;8.418774996243883e-06;2.0165628029644722e-06;15312500.0
457;457;152;1;1;153.0;439.0;156.0;5.475798551358482e-05;4.955379895576295e-05;7.186521369013746e-05;5.5271474412860755e-05;0.001565419413291844;0.005502594912200248;0.0010883172296175443;0.005502594912200248;4.091721977310954e-08;3.685689690319123e-08;3.830356329272035e-08;3.685689690319123e-08;60.904538919085894;66.85980035025406;69.21545150054324;210.58926011567593;248.25161440562155;224.08908359577413;12.793759175165821;10.434729770723594;10.90966458276221;1.590386818861589e-05;2.032468046309077e-06;4.969958808942465e-07;0.0;1.6955033061094582e-05;1.012989287119126e-06;5.298447831592057e-07;9843750.0;2.9411190553219058e-05;1.3846981801179936e-06;9.190997047880956e-07;13437500.0;4.07825609727297e-05;7.873576578276698e-06;1.274455030397803e-06;15156250.0
458;458;152;2;1;85.0;87.0;90.0;0.00011934114558685988;0.00010558898656982242;7.749880678058534e-05;0.0001004012664759936;0.0017285518631786996;0.0024675221859640894;0.0008631670635777846;0.0024675221859640894;3.862893378318404e-08;3.83037575869821e-08;3.83037575869821e-08;3.83037575869821e-08;72.2562196445872;57.477665919824396;74.19857516737122;273.83009354440094;279.9023525199799;270.8992563888322;11.681487862211757;18.12378408520299;11.090235537086217;8.055460057221353e-06;7.600293656651047e-07;2.517331267881673e-07;0.0;4.2308438423788175e-06;2.7456917450763285e-07;1.3221387007433805e-07;8906250.0;2.68282037723111e-05;3.700724164446001e-06;8.383813678847218e-07;13437500.0;6.565834337379783e-05;1.0987004316120874e-05;2.0518232304311823e-06;15156250.0
459;459;153;0;0;3.0;20.0;21.0;0.0003524407004587944;0.0005729468220914582;0.00011711758242187663;0.00034035744941056725;0.0005873425357599073;0.005119168959627718;0.0007067890984874393;0.005119168959627718;9.678946621440409e-05;5.81002093560528e-08;4.600714250700548e-08;4.600714250700548e-08;11.96573272764772;14.679892091075738;33.099935831379604;14.439282837284503;29.00631962541905;144.89909870557017;10.41395305683298;10.058915977105;10.406240449762679;2.5534425276418915e-06;4.067507006766391e-07;7.979507898880911e-08;468750.0;1.205757143907249e-06;2.903234133100341e-07;3.767991074710153e-08;5781250.0;6.194748607413203e-07;3.440294449319481e-08;1.935858939816626e-08;14687500.0;7.441541356456582e-07;3.788753488720431e-08;2.325481673892682e-08;17343750.0
460;460;153;1;0;0.0;3.0;17.0;0.0;0.004309814676240394;0.00017808056738150035;0.0007978406837103344;0.0;0.005993440153237209;0.0013036580151552684;0.005993440153237209;0.0;0.0018168175344146235;4.7984386485768484e-08;4.7984386485768484e-08;0.0;16.26341297259891;39.025196735327484;0.0;20.317306769565185;155.50468029350358;0.0;11.480225414534498;10.36804332859298;2.6370917112217285e-06;3.861034656438278e-07;8.240911597567901e-08;468750.0;1.282594098483969e-06;3.8200514040909184e-07;4.008106557762403e-08;5781250.0;5.394313120632432e-07;3.710279372626246e-08;1.685722850197635e-08;14062500.0;8.629602348264598e-07;5.471986597171963e-08;2.6967507338326868e-08;19687500.0
461;461;153;2;0;3.0;12.0;20.0;0.002212400470022438;0.0008586333803920874;0.00017320423524744968;0.000582996762277753;0.003085943871588427;0.0051191417477931605;0.0015424673402438115;0.0051191417477931605;0.0005873403257582919;4.5687663013814016e-08;4.120897724933457e-08;4.120897724933457e-08;13.234667235259025;14.66392481768888;39.72928744086979;13.972484123385483;22.408671560372774;202.30760207650968;12.014538045688749;10.51136250747508;10.961170923510227;2.7076698643213604e-06;4.547324010673037e-07;8.461468326004251e-08;468750.0;9.635684818931622e-07;2.654379613886704e-07;3.011151505916132e-08;5781250.0;5.805846399198344e-07;4.8551292763932e-08;1.8143269997494826e-08;14843750.0;1.2940266742589301e-06;5.555299509296674e-08;4.043833357059157e-08;19687500.0
